source_genesymbol	target_genesymbol	consensus_stimulation	consensus_inhibition	references	sources
HAND2	PHOX2A	0	0	14506227;16280598	GEREDB;TRRUST
HBP1	NCF1	0	0	15024088;18258815	DoRothEA-A;GOA;SIGNOR;TFactS;TRRUST
HCFC1	E2F1	0	0	17612494;19763085;23629655	GOA;TRRUST
HCFC1	MMACHC	0	0	24011988	TRRUST
HDAC1	ABCB1	0	0	19435809;20037778	SIGNOR;TRRUST
HDAC1	ALOX15	0	0	19198625	TRRUST
HDAC1	APOC3	0	0	20516075	TRRUST
AR	HDAC1	0	0	15199155	GEREDB
HDAC1	AR	0	0	11971970	TRRUST
HDAC1	BAMBI	0	0	24448807	TRRUST
HDAC1	BCL2A1	0	0	17000776	TRRUST
HDAC1	BIRC3	0	0	17000776	TRRUST
HDAC1	BIRC5	0	0	17124180	TRRUST
HDAC1	BRCA2	0	0	18765668	TRRUST
HDAC1	CCND1	0	0	20049841;20821348	TRRUST
HDAC1	CCND2	0	0	11511535	TRRUST
HDAC1	CD1D	0	0	22419072	TRRUST
HDAC1	CD44	0	0	18372343	TRRUST
HDAC1	CD82	0	0	19182791	TRRUST
HDAC1	CDH1	0	0	18794357;19182791;20580679;21184735;21685935;24424621	TRRUST
HDAC1	CDKN1A	0	0	12665570;15130752;16287849;17172847;18210215;19182791	TRRUST
HDAC1	CDKN2A	0	0	23455154	TRRUST
HDAC1	CLDN7	0	0	19277896	SIGNOR;TRRUST
HDAC1	COL1A2	0	0	16464847;24058639	TRRUST
HDAC1	CXCL8	0	0	11564889	TRRUST
HDAC1	CYP3A4	0	0	21996064	TRRUST
HDAC1	DEFB1	0	0	23185513	TRRUST
HDAC1	E2F1	0	0	9724731	TRRUST
HDAC1	EGFR	0	0	22025675	TRRUST
HDAC1	EGR1	0	0	21983014	SIGNOR;TRRUST
HDAC1	EIF2AK1	0	0	19133234	TRRUST
HDAC1	EPCAM	0	0	20940408	TRRUST
HDAC1	ESR1	0	0	18316616;20101232;21655924;23242655	SIGNOR;TRRUST
HDAC1	FOS	0	0	17056544	TRRUST
HDAC1	GAD1	0	0	19029285	SIGNOR;TRRUST
HDAC1	GRIN2B	0	0	19081374	TRRUST
HDAC1	HLA-DRA	0	0	11533238	TRRUST
HDAC1	HMGCS1	0	0	12626711	TRRUST
HDAC1	HSPA5	0	0	19417144	SIGNOR;TRRUST
HDAC1	ICAM1	0	0	12490396	TRRUST
HDAC1	IGFBP3	0	0	12200149	TRRUST
HDAC1	IL2	0	0	17056544	TRRUST
HDAC1	KLF4	0	0	15051827	TRRUST
HDAC1	MGMT	0	0	18555750	TRRUST
HDAC1	MICA	0	0	17625602	TRRUST
HDAC1	MICB	0	0	17625602	TRRUST
HDAC1	MMP28	0	0	20144149	TRRUST
HDAC1	MMP9	0	0	22879913	TRRUST
NFKB1	HDAC1	0	0	23027620	TRRUST
HDAC1	NFKB1	0	0	24448807	TRRUST
HDAC1	NOS3	0	0	22848708	TRRUST
HDAC1	PCNA	0	0	18691180;9650586	TRRUST
HDAC1	PHB1	0	0	21152868	TRRUST
HDAC1	POU5F1	0	0	22867868	TRRUST
HDAC1	PSIP1	0	0	23386123	TRRUST
HDAC1	PTGS2	0	0	17395887	TRRUST
HDAC1	RARB	0	0	14731134	TRRUST
HDAC1	RECK	0	0	16377629;20442303	TRRUST
HDAC1	RECQL4	0	0	15674334	TRRUST
HDAC1	RELN	0	0	19029285	SIGNOR;TRRUST
HDAC1	RGS10	0	0	24475290	TRRUST
HDAC1	RHOB	0	0	13679859	TRRUST
HDAC1	RUNX3	0	0	18430739;18850007;22274925	TRRUST
HDAC1	SERPINB5	0	0	10709100;18247378;23770133	GOA;SIGNOR;TRRUST
HDAC1	SFRP1	0	0	23770846	TRRUST
HDAC1	SMAD7	0	0	24369345	TRRUST
HDAC1	SNAI2	0	0	18588516	SIGNOR;TRRUST
HDAC1	SP1	0	0	21636851	TRRUST
HDAC1	SPP1	0	0	20609221;22422937	TRRUST
HDAC1	STAT3	0	0	18611949	TRRUST
HDAC1	TERT	0	0	19587703	TRRUST
HDAC1	TFF1	0	0	19581286	TRRUST
HDAC1	TJP1	0	0	20580679	TRRUST
HDAC1	TNFRSF10A	0	0	18408217	TRRUST
HDAC1	TP53	0	0	15130752	TRRUST
HDAC1	TXNIP	0	0	19351825	TRRUST
HDAC3	ALOX5	0	0	21883892	TRRUST
HDAC3	APOC3	0	0	20516075	TRRUST
HDAC3	CDH1	0	0	20049841	TRRUST
HDAC3	CDKN2A	0	0	18558095	TRRUST
HDAC3	CXCR4	0	0	20473547	TRRUST
HDAC3	EGFR	0	0	21464950	TRRUST
HDAC3	GAS2	0	0	20679491	TRRUST
HDAC3	GATA2	0	0	11567998	TRRUST
HDAC3	GCM1	0	0	16528103	TRRUST
HDAC3	GRHL1	0	0	24419085	TRRUST
HDAC3	GTF2I	0	0	21549311	TRRUST
HDAC3	IFNA1	0	0	22685561	TRRUST
HDAC3	JUN	0	0	17244530	TRRUST
HDAC3	LGALS9	0	0	22027828	TRRUST
HDAC3	LSS	0	0	17925399	TRRUST
HDAC3	MBD1	0	0	16432238	TRRUST
HDAC3	MMP2	0	0	17079677	TRRUST
HDAC3	PCK2	0	0	17456789	TRRUST
HDAC3	PRAM1	0	0	16730330	TRRUST
HDAC3	TLR9	0	0	25194054	TRRUST
HDAC3	TNF	0	0	15356147	TRRUST
HDAC3	ULBP1	0	0	19430493	TRRUST
HDAC3	VEGFA	0	0	23926105	TRRUST
HDAC4	ATF4	0	0	24308964	TRRUST
HDAC4	CA9	0	0	20110259	TRRUST
HDAC4	CDKN1A	0	0	18632985	TRRUST
HDAC4	CDKN2A	0	0	18558095	TRRUST
HDAC4	HDAC3	0	0	11804585	TRRUST
HDAC4	HOXB13	0	0	19013255	NTNU.Curated;SIGNOR;TRRUST
HDAC4	IL10	0	0	17610967	TRRUST
HDAC4	IL5	0	0	16922677	NTNU.Curated;TRRUST
HDAC4	JUN	0	0	10523670	TRRUST
HDAC4	KLF4	0	0	21118993	TRRUST
HDAC4	MEF2A	0	0	10748098;17179159	TRRUST
HDAC4	MMP13	0	0	17656568;19423655	SIGNOR;TRRUST
HDAC4	PTPA	0	0	18045992	TRRUST
HDAC4	PTGES	0	0	19115247	TRRUST
HDAC4	PTGS2	0	0	18820298	TRRUST
HDAC4	RECK	0	0	22781396	TRRUST
HDAC4	RUNX2	0	0	19509297	TRRUST
HDAC4	SLC2A4	0	0	23899560	TRRUST
HDAC4	SMAD4	0	0	23817620	TRRUST
HDAC4	TGIF1	0	0	17610967	TRRUST
HDAC4	TGIF2	0	0	17610967	TRRUST
HDAC4	VCAM1	0	0	19281832	TRRUST
HDAC4	VEGFA	0	0	19509297	TRRUST
HDAC4	WT1	0	0	18064385	TRRUST
HDAC5	FGF2	0	0	19351956	TRRUST
HDAC5	IGF2	0	0	19666599	TRRUST
HDAC5	MEF2A	0	0	10748098;15194749	TRRUST
HDAC5	SLC2A1	0	0	22991226	TRRUST
HDAC5	SLC2A4	0	0	22991226;23899560	TRRUST
HDAC5	SLIT2	0	0	19351956	TRRUST
HDAC5	WT1	0	0	18064385	TRRUST
HDAC5	YY1	0	0	18632988	TRRUST
HDAC7	ACTN4	0	0	16980305	TRRUST
HDAC7	AKAP12	0	0	22584896	TRRUST
HDAC7	CDKN1A	0	0	20693714	TRRUST
HDAC7	CYP7A1	0	0	17654698	TRRUST
HDAC7	ESR1	0	0	21078666	TRRUST
HDAC7	HDC	0	0	17827213	TRRUST
HDAC7	HIF1A	0	0	20693714;22172637	TRRUST
HDAC7	MAML1	0	0	20203086	TRRUST
HDAC7	MEF2A	0	0	11585834	TRRUST
HDAC7	MEF2C	0	0	11585834	TRRUST
MEF2D	HDAC7	0	0	15171250	TRRUST
HDAC7	MEF2D	0	0	11585834	TRRUST
HDAC7	MMP10	0	0	16873063;20693714	TRRUST
HDAC7	NR4A1	0	0	15623513	TRRUST
HDAC9	APP	0	0	20145244	TRRUST
HDAC9	CDKN2A	0	0	19122829	TRRUST
HDAC9	CFLAR	0	0	15540114;20087862	TRRUST
HDAC9	CITED2	0	0	18054336	TRRUST
HDAC9	DIRAS3	0	0	16158053	TRRUST
HDAC9	ESR1	0	0	19185986	TRRUST
HDAC9	HSPA5	0	0	19417144	TRRUST
HDAC9	IGFBP1	0	0	12609987	TRRUST
HDAC9	IL18	0	0	11944905	TRRUST
HDAC9	MEF2A	0	0	12242305;15194749	TRRUST
HDAC9	MMP13	0	0	18054336	TRRUST
HDAC9	MYEF2	0	0	10487760	TRRUST
HDAC9	NFKB1	0	0	15964798	TRRUST
HDAC9	PRL	0	0	12609987	TRRUST
HDAC9	RELA	0	0	15964798	TRRUST
HDAC9	STAT6	0	0	21106524	TRRUST
HDAC9	TNFRSF10B	0	0	15964798	TRRUST
HDAC9	TP53	0	0	15964798	TRRUST
HDGF	CDH1	0	0	22247069	TRRUST
HDGF	VEGFB	0	0	14662017	TRRUST
HDGF	VIM	0	0	22247069	TRRUST
ASCL1	HES6	0	0	19191219	Pavlidis2021
HES6	ASCL1	0	0	16103883	TRRUST
HEY1	ACTA2	0	0	18239137	TRRUST
HEY1	OCLN	0	0	17028039	GEREDB;TRRUST
HEY2	ACTA2	0	0	18239137	TRRUST
HEY2	GATA4	0	0	16199874	TRRUST
HEY2	GATA6	0	0	16199874	TRRUST
HEYL	AR	0	0	21454491	TRRUST
HHEX	HNF4A	0	0	22068426	TRRUST
HIC1	LRP8	0	0	24076391	SIGNOR;TRRUST
HIC1	MYC	0	0	24067369	SIGNOR;TRRUST
HIC1	STAT3	0	0	24067369	TRRUST
HIC1	VEGFA	0	0	24067369	SIGNOR;TRRUST
HIC1	VLDLR	0	0	24076391	SIGNOR;TRRUST
HIF1A	AGTR1	0	0	15718424	TRRUST
HIF1A	AR	0	0	17426252;21056661	TRRUST
HIF1A	ARNT2	0	0	12239177	TRRUST
HIF1A	ASS1	0	0	19934275	TRRUST
HIF1A	BID	0	0	15024076	TRRUST
HIF1A	CDH1	0	0	16956360;22295844	GEREDB;TRRUST
HIF1A	CXCL12	0	0	12384916	TRRUST
HIF1A	E2F3	0	0	20308562	TRRUST
HIF1A	ENO1	0	0	15459207;19828020;8955077	DoRothEA-A;GOA;TFactS;TRRUST
HIF1A	FAM162A	0	0	15082785;19828020	DoRothEA-A;Pavlidis2021;SIGNOR;TRRUST
HIF1A	HBEGF	0	0	22641673	TRRUST
HIF1A	MICA	0	0	20566410;21092233	GEREDB;TRRUST
HIF1A	MIF	0	0	16854377;17998063;19828020;20606117;20727156	DoRothEA-A;GEREDB;TRRUST
HIF1A	MMP2	0	0	10712429;16956360;17332917;17335808;17357815;18570733;19285046;19950212	GEREDB;TRRUST
HIF1A	MUC3A	0	0	16823775	TRRUST
HIF1A	NR3C1	0	0	15699159	TRRUST
HIF1A	PIK3CA	0	0	23060442	TRRUST
HIF1A	PPARA	0	0	14521756	TRRUST
HIF1A	PPP1R3C	0	0	19828020;20888814;21447827	DoRothEA-A;TRRUST
HIF1A	PTGES	0	0	18050215	TRRUST
HIF1A	SETD2	0	0	18842833;19091749	TRRUST
HIF1A	SLC29A1	0	0	19853583	TRRUST
HIF1A	SOCS1	0	0	20003295	TRRUST
HIF1A	TIMP2	0	0	17332917	TRRUST
HIF1A	TLR2	0	0	18159247;19828020	DoRothEA-A;TRRUST
HIF1A	TLR6	0	0	18159247	TRRUST
HIF1A	TWIST2	0	0	21931630	TRRUST
HIF1A	VEGFB	0	0	21731766	TRRUST
HIF1A	VIM	0	0	16956360;22295844	GEREDB;TRRUST
HIF1A	WASF3	0	0	22581642	TRRUST
HIF1A	ZNF217	0	0	21483406	TRRUST
HIPK2	ABCB1	0	0	20646448	TRRUST
HIPK2	CDKN1A	0	0	15897882	TRRUST
HIPK2	CTBP2	0	0	23393140	TRRUST
HIPK2	MEF2C	0	0	23620283	TRRUST
HIPK2	NOX1	0	0	20171273	TRRUST
HIPK2	VEGFA	0	0	18644116;19046997	TRRUST
HIPK2	VIM	0	0	22236966	TRRUST
HIRA	PLB1	0	0	9809417	TRRUST
HIVEP2	HLA-A	0	0	1409593	TRRUST
HIVEP2	HLA-B	0	0	1409593	TRRUST
HIVEP2	HLA-C	0	0	1409593	TRRUST
HIVEP2	HLA-E	0	0	1409593	TRRUST
HIVEP2	HLA-F	0	0	1409593	TRRUST
HIVEP2	HLA-G	0	0	1409593	TRRUST
HLF	RUNX1	0	0	11486032	TRRUST
HLX	PAK1	0	0	22897850	TRRUST
HMG20B	BRCA2	0	0	21399666	TRRUST
HMGA1	POU1F1	0	0	22199144	TRRUST
HMGA1	TP53	0	0	20335021	TRRUST
HMGA2	COL11A2	0	0	16375854	TRRUST
HMGA2	POU1F1	0	0	22199144	TRRUST
HNF1A	CSRP1	0	0	18292576	TRRUST
HNF1A	NT5E	0	0	10428853	TRRUST
HNF1A	TM4SF1	0	0	18697801	TRRUST
HNF1A	VEGFA	0	0	21731766	TRRUST
HNF1B	UMOD	0	0	18846391	GEREDB;SIGNOR;TRRUST
HNF4A	ABCG5	0	0	21123766	SIGNOR;TRRUST
HNF4A	CEACAM1	0	0	8055923	TRRUST
HNF4A	GPR39	0	0	17488974;19213833	GEREDB;TRRUST
HNF4A	KCNJ11	0	0	17894829	TRRUST
HNF4A	LDLR	0	0	21123766	SIGNOR;TRRUST
HNF4A	PCSK9	0	0	21123766	SIGNOR;TRRUST
HNF4A	SERPINC1	0	0	7758957;8910619	DoRothEA-A;TRRUST
HNF4A	TBP	0	0	19805548	TRRUST
HNF4A	TCF7L2	0	0	22951069	TRRUST
HNF4G	AFP	0	0	9792724	SIGNOR;TRRUST
HNF4G	CYP2D6	0	0	11752221	TRRUST
HOPX	FLG	0	0	21256618	SIGNOR;TRRUST
HOPX	LORICRIN	0	0	21256618	TRRUST
HOXA1	BCL2	0	0	12482855;15665309	TRRUST
HOXA1	CCND1	0	0	15665309	GOA;TRRUST
HOXA1	EPAS1	0	0	17213808	TRRUST
HOXA1	IER3	0	0	17213808	TRRUST
HOXA1	LYL1	0	0	19608273	TRRUST
HOXA1	MYC	0	0	15665309	TRRUST
HOXA1	PCNA	0	0	17213808	TRRUST
HOXA10	BHLHE22	0	0	17350963	TRRUST
HOXA10	CDKN1C	0	0	15749785	TRRUST
HOXA10	ID2	0	0	20565746	GEREDB;TRRUST
HOXA10	IL11	0	0	20478621	GEREDB;TRRUST
HOXA10	IL15	0	0	20478621	GEREDB;TRRUST
HOXA10	ITGB3	0	0	11875117;17350963;17439948	GEREDB;TRRUST
HOXA10	LYL1	0	0	19608273	TRRUST
HOXA10	MYCN	0	0	21261500	SIGNOR;TRRUST
HOXA10	SNAI1	0	0	16424022	TRRUST
WT1	HOXA10	0	0	23888944	TRRUST
HOXA10	WT1	0	0	19017365	TRRUST
HOXA4	TH	0	0	12670698	TRRUST
HOXA5	ARHGEF1	0	0	17379095	TRRUST
HOXA5	TH	0	0	12670698	TRRUST
HOXA7	CDH1	0	0	11742062	TRRUST
HOXA7	KRT10	0	0	11435435	SIGNOR;TRRUST
HOXA7	TERT	0	0	20686504	TRRUST
HOXA7	VIM	0	0	11742062	TRRUST
HOXA9	ARHGEF1	0	0	17379095	TRRUST
HOXA9	CDH3	0	0	25023983	TRRUST
HOXA9	ID2	0	0	20565746	GEREDB;TRRUST
HOXA9	MYCN	0	0	21261500	SIGNOR;TRRUST
NFKB1	HOXA9	0	0	18068911	TRRUST
HOXA9	NFKB1	0	0	18068911	TRRUST
HOXA9	RELA	0	0	18068911	TRRUST
HOXA9	VCAM1	0	0	22269951	TRRUST
HOXB1	TCF4	0	0	15126340	TRRUST
HOXB13	TCF4	0	0	15126340;15928669	GEREDB;SIGNOR;TRRUST
HOXB4	PROM1	0	0	15735039	TRRUST
HOXB7	CCND1	0	0	21474578	TRRUST
HOXB7	CDKN1B	0	0	21474578	TRRUST
HOXB7	DAPK1	0	0	17540169	TRRUST
HOXB7	MMP2	0	0	21183939	TRRUST
HOXB7	PDGFA	0	0	21183939	TRRUST
HOXB7	THBS2	0	0	21183939	TRRUST
HOXB7	VEGFA	0	0	21183939	TRRUST
HOXB7	WNT5A	0	0	21183939	TRRUST
HOXC10	HOXB8	0	0	18534812	TRRUST
HOXC13	DSG4	0	0	19683850	GEREDB;SIGNOR;TRRUST
HOXC13	SPI1	0	0	18076876	TRRUST
HOXC8	TNFRSF11B	0	0	11139569	TRRUST
HOXC9	HOXB8	0	0	18534812	TRRUST
HOXD3	ITGAV	0	0	14610084	TRRUST
HOXD3	ITGB1	0	0	14610084	TRRUST
HOXD3	ITGB3	0	0	11850808;14610084;17187229	GEREDB;GOA;TRRUST
HR	OLR1	0	0	20881612	TRRUST
HSF1	FKBP4	0	0	20692357	TRRUST
HSF1	GUCA2B	0	0	22129966	TRRUST
HSF1	HOPX	0	0	22669480	TRRUST
HSF1	MICB	0	0	19139882	TRRUST
HSF1	NFKB1	0	0	18689673	TRRUST
HSF1	RELA	0	0	18689673	TRRUST
HSF1	STIP1	0	0	20692357;22669480	TRRUST
HSF1	UBB	0	0	20692357	TRRUST
HSF2	MAP2K4	0	0	11557063	TRRUST
HSF2	MAPK8	0	0	11557063	TRRUST
HTATIP2	MMP2	0	0	19349353	TRRUST
ID1	ZNF148	0	0	21606196	TRRUST
ID2	SNAI1	0	0	22551584	TRRUST
ID3	VEGFA	0	0	16926250	TRRUST
ID4	SOX2	0	0	21531766;23613880	SIGNOR;TRRUST
ING4	ANGPT1	0	0	20707719	TRRUST
ING4	ARL6IP5	0	0	24157826	TRRUST
ING4	BAX	0	0	20707719	TRRUST
ING4	BCL2	0	0	19895734;20707719	TRRUST
ING4	CASP3	0	0	19895734	TRRUST
ING4	CCND1	0	0	18399550	TRRUST
ING4	CDKN1A	0	0	15882981;20707719	TRRUST
ING4	CDKN1B	0	0	18399550;20707719	TRRUST
ING4	CXCL8	0	0	17848618;20707719	TRRUST
ING4	NGF	0	0	22078444	TRRUST
ING4	NTRK1	0	0	22078444	TRRUST
ING4	PTGS2	0	0	18399550	TRRUST
ING4	SKP2	0	0	18399550	TRRUST
ING4	SPP1	0	0	17848618	TRRUST
ING4	TP53	0	0	19895734	TRRUST
IRF1	CASP7	0	0	10918594	TRRUST
IRF1	CCNB1	0	0	22200613	TRRUST
IRF1	CCNE1	0	0	22200613	TRRUST
IRF1	CDK1	0	0	22200613	TRRUST
IRF1	CDK4	0	0	22200613	TRRUST
IRF1	E2F1	0	0	22200613	TRRUST
IRF1	ERAP2	0	0	15691326	TRRUST
IRF1	IL10	0	0	12817009;28166218	CytReg;DoRothEA-A;TRRUST
IRF1	POLH	0	0	22367195	TRRUST
IRF1	PSMB10	0	0	18694960	TRRUST
IRF1	SOCS2	0	0	22291912	SIGNOR;TRRUST
IRF2	ERAP2	0	0	15691326	TRRUST
IRF3	IFNL1	0	0	17785777;19570999;23405030	CytReg;TRRUST
IRF3	IRF5	0	0	20483755	TRRUST
IRF3	IRF7	0	0	15367631;15664995;20483755	GEREDB;TRRUST
IRF7	IRF3	0	0	15367631	GEREDB
IRF3	MAVS	0	0	18207245	TRRUST
IRF3	PURA	0	0	21062477	TFactS;TRRUST
IRF3	TLR3	0	0	22208359	TRRUST
IRF3	TLR4	0	0	22208359	TRRUST
IRF3	TNPO1	0	0	20483755	TRRUST
IRF4	FCER2	0	0	11342629	SIGNOR;TRRUST
IRF4	IRF3	0	0	19955181	TRRUST
IRF4	MS4A1	0	0	19769942	TRRUST
IRF5	TNF	0	0	15665823;18332133;20237317;20935208;21240265	CytReg;GEREDB;IntAct;SIGNOR;TRRUST
IRF6	NR1H4	0	0	12525500	TRRUST
IRF7	CCL5	0	0	10385645;10938111;11413310;17565659	CytReg;GEREDB;TRRUST
IRF7	CXCL10	0	0	16253303;20483755;23405030;24701034	CytReg;TRRUST
IRF7	IFNA2	0	0	10692430;10938111;11473119;17236232;19349300	CytReg;TRRUST
IRF7	IFNL2	0	0	17785777	TRRUST
IRF7	IFNL3	0	0	17785777	CytReg;TRRUST
IRF8	CFLAR	0	0	19155307	TRRUST
IRF8	IL10	0	0	20709027	CytReg;TRRUST
IRF8	TLR4	0	0	10734131	TRRUST
IRF9	IL27	0	0	20083668	CytReg;TRRUST
IRF9	NCAM1	0	0	17431130	TRRUST
IRF9	PML	0	0	8681971	TRRUST
IRF9	SP100	0	0	8681971	TRRUST
JARID2	MYL7	0	0	18805276	GEREDB;TRRUST
JUN	ACTA1	0	0	1460048	DoRothEA-A;TRRUST
JUN	BATF3	0	0	12087103	TRRUST
JUN	CA2	0	0	11382925	TRRUST
JUN	CCK	0	0	1360635	TFactS;TRRUST
JUN	CD82	0	0	10913345;15580298	GEREDB;TFactS;TRRUST
JUN	CDK5R1	0	0	22550165	TRRUST
JUN	CREM	0	0	21757709	TRRUST
CREM	JUN	0	0	9517483	GEREDB
JUN	CTSL	0	0	9038212	TRRUST
JUN	DDX21	0	0	22550165	TRRUST
JUN	ETS2	0	0	22354960	TRRUST
JUN	EZH2	0	0	23116973	TRRUST
JUN	FGF7	0	0	15840658	GEREDB;TRRUST
JUN	HEY1	0	0	12384550;15314183	TFactS;TRRUST
JUN	IL23A	0	0	17569750;19592489;22904313	CytReg;TRRUST
JUN	ITGB8	0	0	21878622	TRRUST
JUN	LBP	0	0	15114678	TRRUST
JUN	MELTF	0	0	8836133	TRRUST
JUN	MGP	0	0	11425864	TRRUST
JUN	NAMPT	0	0	16701870	TRRUST
JUN	NEFL	0	0	8180132	TRRUST
JUN	NEIL1	0	0	16118226	TRRUST
JUN	NFKB2	0	0	7541912	TRRUST
JUN	NOX5	0	0	22348975	TRRUST
JUN	OPRM1	0	0	11901219;18463202;18523482	NTNU.Curated;TRRUST
JUN	PCK2	0	0	1325459	GEREDB;TRRUST
JUN	PDHA1	0	0	8476854	TRRUST
JUN	POLD2	0	0	10978529	TRRUST
JUN	RARA	0	0	9377582	TRRUST
JUN	RARB	0	0	9377582	TRRUST
JUN	RARG	0	0	9377582	TRRUST
JUN	RUNX2	0	0	11604227	TRRUST
JUN	SLC19A1	0	0	11078737	TRRUST
JUN	SMN2	0	0	15550677	TRRUST
JUN	SOD2	0	0	15330761	TFactS;TRRUST
JUN	SOX7	0	0	22171135	TRRUST
JUN	SPRR3	0	0	9889002	TRRUST
JUN	TIMP2	0	0	8810321	TRRUST
JUN	TNFRSF10A	0	0	12082627	TRRUST
JUN	TP73	0	0	15302867	TRRUST
JUN	TXN	0	0	12414792	TRRUST
JUN	VCAM1	0	0	16271621;9468519	GEREDB;TRRUST
JUNB	IL1B	0	0	11306276	TRRUST
JUNB	IL3	0	0	8228815;8704203	CytReg;TRRUST
JUNB	SFTPD	0	0	10915785	TRRUST
JUNB	SMAD4	0	0	11854297	TRRUST
JUND	BCL6	0	0	18071306;22493372	TRRUST
JUND	ERBB2	0	0	10698518	TRRUST
JUND	GCLC	0	0	16054171	TRRUST
JUND	IL3	0	0	8228815;8704203	CytReg;TRRUST
JUND	ITGAV	0	0	23319049	TRRUST
JUND	ITGB3	0	0	23319049	TRRUST
JUND	MDM2	0	0	18071306;22493372	TRRUST
JUND	NTS	0	0	7791794	TRRUST
JUND	PLAT	0	0	9851700	TRRUST
JUND	PTGS2	0	0	9620167	TRRUST
JUND	SFTPD	0	0	10915785	TRRUST
KAT2B	CDK2	0	0	19525977	TRRUST
KAT2B	CDKN1A	0	0	19525977	TRRUST
KAT2B	CDKN1B	0	0	19525977	TRRUST
KAT2B	CLOCK	0	0	14645221	TRRUST
KAT2B	CYP1B1	0	0	20631054	TRRUST
KAT2B	IRF7	0	0	12374802	TRRUST
KAT2B	LIN28A	0	0	24631505	TRRUST
KAT2B	NPAS2	0	0	14645221	TRRUST
KAT2B	RB1	0	0	19525977	TRRUST
KAT2B	SMAD4	0	0	19525977	TRRUST
KAT2B	YY1	0	0	11486036	TRRUST
KAT2B	ZEB1	0	0	22384255	TRRUST
KAT5	ERCC1	0	0	22159227	TRRUST
KAT5	GMPS	0	0	21453247	TRRUST
KAT5	IL2	0	0	11145913	TRRUST
KAT5	STAT3	0	0	12551922	TRRUST
KDM2A	NANOG	0	0	23872478	TRRUST
KDM2A	SOX2	0	0	23872478	TRRUST
KLF10	CDKN1A	0	0	12173049	TRRUST
KLF10	SERPINE1	0	0	12173049	TRRUST
KLF10	STMN1	0	0	18930345	TRRUST
KLF15	CLCNKA	0	0	10982849;11473619;16615998	GEREDB;TFactS;TRRUST
KLF15	RBP3	0	0	15277472;15963234	NTNU.Curated;SIGNOR;TRRUST
KLF16	CDKN1A	0	0	16172401	TRRUST
KLF2	CCR7	0	0	20146713	TRRUST
KLF2	FABP5	0	0	20424164	GEREDB;TRRUST
KLF3	HBG1	0	0	12621553	TRRUST
KLF4	ALPI	0	0	12919939	TRRUST
KLF4	CD14	0	0	17762869	TRRUST
KLF4	CDKN1C	0	0	19544095	TRRUST
KLF4	SCN2A	0	0	20331458	TRRUST
KLF4	KRT19	0	0	10859317	TRRUST
KLF4	LXN	0	0	23364479	TRRUST
KLF4	MMP2	0	0	22407433	TRRUST
KLF4	TAGLN	0	0	18511453;19486889	NTNU.Curated;TRRUST
KLF4	THBD	0	0	17339326;19661484	GEREDB;SIGNOR;TRRUST
KLF4	ZNF750	0	0	25228645	TRRUST
KLF5	CCNB1	0	0	21951574	TRRUST
KLF5	CXCR4	0	0	19460858	TRRUST
KLF5	FOXO1	0	0	21487104	TRRUST
KLF5	HIF1A	0	0	23880760	TRRUST
KLF5	ITGB2	0	0	22632819	TRRUST
KLF5	MYH11	0	0	12707992	TRRUST
KLF5	NOTCH1	0	0	21868761	TRRUST
KLF6	ASAH1	0	0	16500425	TRRUST
KLF6	CCND1	0	0	18822210	TRRUST
KLF6	CGB8	0	0	21799854	TRRUST
KLF6	LTC4S	0	0	10722737	TRRUST
KLF8	CDH2	0	0	20728449	TRRUST
KLF8	EPSTI1	0	0	24096480	TRRUST
KLF8	FN1	0	0	20728449	TRRUST
KLF8	SLC22A3	0	0	17671186	TRRUST
KLF8	VIM	0	0	20728449	TRRUST
KLF9	PGR	0	0	20463357	TRRUST
KLF9	PMAIP1	0	0	22144178	TRRUST
L3MBTL1	MYC	0	0	23543057	TRRUST
LCOR	CDH1	0	0	22277651	TRRUST
LCOR	CDKN1A	0	0	22277651	TRRUST
LDB1	BMP7	0	0	17452977	TRRUST
LDB1	TCF3	0	0	10767331	TRRUST
LEF1	BIRC5	0	0	11517919;16288908;17005722;17063141;19620402	GEREDB;TFactS;TRRUST
LEF1	CCL7	0	0	11118053	CytReg;TFactS;TRRUST
LEF1	CEBPA	0	0	19620402	SIGNOR;TRRUST
LEF1	DSG4	0	0	19683850	GEREDB;Pavlidis2021;SIGNOR;TRRUST
LEF1	ESR1	0	0	18794125	GOA;TRRUST
LEF1	HERC2	0	0	22234890	TRRUST
LEF1	NRCAM	0	0	12183361	TFactS;TRRUST
LEF1	NT5E	0	0	10428853	TRRUST
LEF1	OCA2	0	0	22234890	SIGNOR;TRRUST
LEF1	PRL	0	0	17240357	TRRUST
LEF1	TCF3	0	0	8479911	TRRUST
TCF4	LEF1	0	0	17335794;20802155	GEREDB;Pavlidis2021
LEF1	TCF4	0	0	19174556	TRRUST
LHX2	PRL	0	0	22535646	TRRUST
LHX4	POU1F1	0	0	15998782	DoRothEA-A;GOA;SIGNOR;TRRUST
LIMD1	HIF1A	0	0	22286099	TRRUST
LIN28A	CCND1	0	0	22467868	TRRUST
LIN28A	CDC25A	0	0	22467868	TRRUST
LMO2	CDH1	0	0	17167821	TRRUST
LMO2	ELK1	0	0	22517897	TRRUST
LMO2	FGF2	0	0	20955387	TRRUST
LMO2	LEF1	0	0	22517897	TRRUST
LMO2	LYL1	0	0	19608273	TRRUST
